gdof,component,comp_name,layer_e,ir,iz,localnode,r,z
79,1,theta,1,7,1,79,1.10908,0
80,1,theta,1,7,2,80,1.10908,0.0357779
81,1,theta,1,7,3,81,1.10908,0.140673
82,1,theta,1,7,4,82,1.10908,0.307538
83,1,theta,1,7,5,83,1.10908,0.525
84,1,theta,1,7,6,84,1.10908,0.77824
85,1,theta,1,7,7,85,1.10908,1.05
86,1,theta,1,7,8,86,1.10908,1.32176
87,1,theta,1,7,9,87,1.10908,1.575
88,1,theta,1,7,10,88,1.10908,1.79246
89,1,theta,1,7,11,89,1.10908,1.95933
90,1,theta,1,7,12,90,1.10908,2.06422
91,1,theta,1,7,13,91,1.10908,2.1
92,1,theta,1,8,1,92,1.13232,0
93,1,theta,1,8,2,93,1.13232,0.0357779
94,1,theta,1,8,3,94,1.13232,0.140673
95,1,theta,1,8,4,95,1.13232,0.307538
96,1,theta,1,8,5,96,1.13232,0.525
97,1,theta,1,8,6,97,1.13232,0.77824
98,1,theta,1,8,7,98,1.13232,1.05
99,1,theta,1,8,8,99,1.13232,1.32176
100,1,theta,1,8,9,100,1.13232,1.575
101,1,theta,1,8,10,101,1.13232,1.79246
102,1,theta,1,8,11,102,1.13232,1.95933
103,1,theta,1,8,12,103,1.13232,2.06422
104,1,theta,1,8,13,104,1.13232,2.1
105,1,theta,1,9,1,105,1.15075,0
106,1,theta,1,9,2,106,1.15075,0.0357779
107,1,theta,1,9,3,107,1.15075,0.140673
108,1,theta,1,9,4,108,1.15075,0.307538
109,1,theta,1,9,5,109,1.15075,0.525
110,1,theta,1,9,6,110,1.15075,0.77824
111,1,theta,1,9,7,111,1.15075,1.05
112,1,theta,1,9,8,112,1.15075,1.32176
113,1,theta,1,9,9,113,1.15075,1.575
114,1,theta,1,9,10,114,1.15075,1.79246
115,1,theta,1,9,11,115,1.15075,1.95933
116,1,theta,1,9,12,116,1.15075,2.06422
117,1,theta,1,9,13,117,1.15075,2.1
118,1,theta,1,10,1,118,1.16259,0
119,1,theta,1,10,2,119,1.16259,0.0357779
120,1,theta,1,10,3,120,1.16259,0.140673
121,1,theta,1,10,4,121,1.16259,0.307538
122,1,theta,1,10,5,122,1.16259,0.525
123,1,theta,1,10,6,123,1.16259,0.77824
124,1,theta,1,10,7,124,1.16259,1.05
125,1,theta,1,10,8,125,1.16259,1.32176
126,1,theta,1,10,9,126,1.16259,1.575
127,1,theta,1,10,10,127,1.16259,1.79246
128,1,theta,1,10,11,128,1.16259,1.95933
129,1,theta,1,10,12,129,1.16259,2.06422
130,1,theta,1,10,13,130,1.16259,2.1
131,1,theta,1,11,1,131,1.16667,0
132,1,theta,1,11,2,132,1.16667,0.0357779
133,1,theta,1,11,3,133,1.16667,0.140673
134,1,theta,1,11,4,134,1.16667,0.307538
135,1,theta,1,11,5,135,1.16667,0.525
136,1,theta,1,11,6,136,1.16667,0.77824
137,1,theta,1,11,7,137,1.16667,1.05
138,1,theta,1,11,8,138,1.16667,1.32176
139,1,theta,1,11,9,139,1.16667,1.575
140,1,theta,1,11,10,140,1.16667,1.79246
141,1,theta,1,11,11,141,1.16667,1.95933
142,1,theta,1,11,12,142,1.16667,2.06422
143,1,theta,1,11,13,143,1.16667,2.1
144,1,theta,2,1,1,1,1.16667,0
145,1,theta,2,1,2,2,1.16667,0.0357779
146,1,theta,2,1,3,3,1.16667,0.140673
147,1,theta,2,1,4,4,1.16667,0.307538
148,1,theta,2,1,5,5,1.16667,0.525
149,1,theta,2,1,6,6,1.16667,0.77824
150,1,theta,2,1,7,7,1.16667,1.05
151,1,theta,2,1,8,8,1.16667,1.32176
152,1,theta,2,1,9,9,1.16667,1.575
153,1,theta,2,1,10,10,1.16667,1.79246
154,1,theta,2,1,11,11,1.16667,1.95933
155,1,theta,2,1,12,12,1.16667,2.06422
156,1,theta,2,1,13,13,1.16667,2.1
157,1,theta,2,2,1,14,1.17075,0
158,1,theta,2,2,2,15,1.17075,0.0357779
159,1,theta,2,2,3,16,1.17075,0.140673
160,1,theta,2,2,4,17,1.17075,0.307538
161,1,theta,2,2,5,18,1.17075,0.525
162,1,theta,2,2,6,19,1.17075,0.77824
163,1,theta,2,2,7,20,1.17075,1.05
164,1,theta,2,2,8,21,1.17075,1.32176
165,1,theta,2,2,9,22,1.17075,1.575
166,1,theta,2,2,10,23,1.17075,1.79246
167,1,theta,2,2,11,24,1.17075,1.95933
168,1,theta,2,2,12,25,1.17075,2.06422
169,1,theta,2,2,13,26,1.17075,2.1
170,1,theta,2,3,1,27,1.18258,0
171,1,theta,2,3,2,28,1.18258,0.0357779
172,1,theta,2,3,3,29,1.18258,0.140673
173,1,theta,2,3,4,30,1.18258,0.307538
174,1,theta,2,3,5,31,1.18258,0.525
175,1,theta,2,3,6,32,1.18258,0.77824
176,1,theta,2,3,7,33,1.18258,1.05
177,1,theta,2,3,8,34,1.18258,1.32176
178,1,theta,2,3,9,35,1.18258,1.575
179,1,theta,2,3,10,36,1.18258,1.79246
180,1,theta,2,3,11,37,1.18258,1.95933
181,1,theta,2,3,12,38,1.18258,2.06422
182,1,theta,2,3,13,39,1.18258,2.1
183,1,theta,2,4,1,40,1.20102,0
184,1,theta,2,4,2,41,1.20102,0.0357779
185,1,theta,2,4,3,42,1.20102,0.140673
186,1,theta,2,4,4,43,1.20102,0.307538
187,1,theta,2,4,5,44,1.20102,0.525
188,1,theta,2,4,6,45,1.20102,0.77824
189,1,theta,2,4,7,46,1.20102,1.05
190,1,theta,2,4,8,47,1.20102,1.32176
191,1,theta,2,4,9,48,1.20102,1.575
192,1,theta,2,4,10,49,1.20102,1.79246
193,1,theta,2,4,11,50,1.20102,1.95933
194,1,theta,2,4,12,51,1.20102,2.06422
195,1,theta,2,4,13,52,1.20102,2.1
196,1,theta,2,5,1,53,1.22425,0
197,1,theta,2,5,2,54,1.22425,0.0357779
198,1,theta,2,5,3,55,1.22425,0.140673
199,1,theta,2,5,4,56,1.22425,0.307538
200,1,theta,2,5,5,57,1.22425,0.525
201,1,theta,2,5,6,58,1.22425,0.77824
202,1,theta,2,5,7,59,1.22425,1.05
203,1,theta,2,5,8,60,1.22425,1.32176
204,1,theta,2,5,9,61,1.22425,1.575
205,1,theta,2,5,10,62,1.22425,1.79246
206,1,theta,2,5,11,63,1.22425,1.95933
207,1,theta,2,5,12,64,1.22425,2.06422
208,1,theta,2,5,13,65,1.22425,2.1
209,1,theta,2,6,1,66,1.25,0
210,1,theta,2,6,2,67,1.25,0.0357779
211,1,theta,2,6,3,68,1.25,0.140673
212,1,theta,2,6,4,69,1.25,0.307538
213,1,theta,2,6,5,70,1.25,0.525
214,1,theta,2,6,6,71,1.25,0.77824
215,1,theta,2,6,7,72,1.25,1.05
216,1,theta,2,6,8,73,1.25,1.32176
217,1,theta,2,6,9,74,1.25,1.575
218,1,theta,2,6,10,75,1.25,1.79246
219,1,theta,2,6,11,76,1.25,1.95933
220,1,theta,2,6,12,77,1.25,2.06422
221,1,theta,2,6,13,78,1.25,2.1
222,1,theta,2,7,1,79,1.27575,0
223,1,theta,2,7,2,80,1.27575,0.0357779
224,1,theta,2,7,3,81,1.27575,0.140673
225,1,theta,2,7,4,82,1.27575,0.307538
226,1,theta,2,7,5,83,1.27575,0.525
227,1,theta,2,7,6,84,1.27575,0.77824
228,1,theta,2,7,7,85,1.27575,1.05
229,1,theta,2,7,8,86,1.27575,1.32176
230,1,theta,2,7,9,87,1.27575,1.575
231,1,theta,2,7,10,88,1.27575,1.79246
232,1,theta,2,7,11,89,1.27575,1.95933
233,1,theta,2,7,12,90,1.27575,2.06422
234,1,theta,2,7,13,91,1.27575,2.1
235,1,theta,2,8,1,92,1.29898,0
236,1,theta,2,8,2,93,1.29898,0.0357779
237,1,theta,2,8,3,94,1.29898,0.140673
238,1,theta,2,8,4,95,1.29898,0.307538
239,1,theta,2,8,5,96,1.29898,0.525
240,1,theta,2,8,6,97,1.29898,0.77824
241,1,theta,2,8,7,98,1.29898,1.05
242,1,theta,2,8,8,99,1.29898,1.32176
243,1,theta,2,8,9,100,1.29898,1.575
244,1,theta,2,8,10,101,1.29898,1.79246
245,1,theta,2,8,11,102,1.29898,1.95933
246,1,theta,2,8,12,103,1.29898,2.06422
247,1,theta,2,8,13,104,1.29898,2.1
248,1,theta,2,9,1,105,1.31742,0
249,1,theta,2,9,2,106,1.31742,0.0357779
250,1,theta,2,9,3,107,1.31742,0.140673
251,1,theta,2,9,4,108,1.31742,0.307538
252,1,theta,2,9,5,109,1.31742,0.525
253,1,theta,2,9,6,110,1.31742,0.77824
254,1,theta,2,9,7,111,1.31742,1.05
255,1,theta,2,9,8,112,1.31742,1.32176
256,1,theta,2,9,9,113,1.31742,1.575
257,1,theta,2,9,10,114,1.31742,1.79246
258,1,theta,2,9,11,115,1.31742,1.95933
259,1,theta,2,9,12,116,1.31742,2.06422
260,1,theta,2,9,13,117,1.31742,2.1
261,1,theta,2,10,1,118,1.32925,0
262,1,theta,2,10,2,119,1.32925,0.0357779
263,1,theta,2,10,3,120,1.32925,0.140673
264,1,theta,2,10,4,121,1.32925,0.307538
265,1,theta,2,10,5,122,1.32925,0.525
266,1,theta,2,10,6,123,1.32925,0.77824
267,1,theta,2,10,7,124,1.32925,1.05
268,1,theta,2,10,8,125,1.32925,1.32176
269,1,theta,2,10,9,126,1.32925,1.575
270,1,theta,2,10,10,127,1.32925,1.79246
271,1,theta,2,10,11,128,1.32925,1.95933
272,1,theta,2,10,12,129,1.32925,2.06422
273,1,theta,2,10,13,130,1.32925,2.1
274,1,theta,2,11,1,131,1.33333,0
275,1,theta,2,11,2,132,1.33333,0.0357779
276,1,theta,2,11,3,133,1.33333,0.140673
277,1,theta,2,11,4,134,1.33333,0.307538
278,1,theta,2,11,5,135,1.33333,0.525
279,1,theta,2,11,6,136,1.33333,0.77824
280,1,theta,2,11,7,137,1.33333,1.05
281,1,theta,2,11,8,138,1.33333,1.32176
282,1,theta,2,11,9,139,1.33333,1.575
283,1,theta,2,11,10,140,1.33333,1.79246
284,1,theta,2,11,11,141,1.33333,1.95933
285,1,theta,2,11,12,142,1.33333,2.06422
286,1,theta,2,11,13,143,1.33333,2.1
287,1,theta,3,1,1,1,1.33333,0
288,1,theta,3,1,2,2,1.33333,0.0357779
289,1,theta,3,1,3,3,1.33333,0.140673
290,1,theta,3,1,4,4,1.33333,0.307538
291,1,theta,3,1,5,5,1.33333,0.525
292,1,theta,3,1,6,6,1.33333,0.77824
293,1,theta,3,1,7,7,1.33333,1.05
294,1,theta,3,1,8,8,1.33333,1.32176
295,1,theta,3,1,9,9,1.33333,1.575
296,1,theta,3,1,10,10,1.33333,1.79246
297,1,theta,3,1,11,11,1.33333,1.95933
298,1,theta,3,1,12,12,1.33333,2.06422
299,1,theta,3,1,13,13,1.33333,2.1
300,1,theta,3,2,1,14,1.33741,0
301,1,theta,3,2,2,15,1.33741,0.0357779
302,1,theta,3,2,3,16,1.33741,0.140673
303,1,theta,3,2,4,17,1.33741,0.307538
304,1,theta,3,2,5,18,1.33741,0.525
305,1,theta,3,2,6,19,1.33741,0.77824
306,1,theta,3,2,7,20,1.33741,1.05
307,1,theta,3,2,8,21,1.33741,1.32176
308,1,theta,3,2,9,22,1.33741,1.575
309,1,theta,3,2,10,23,1.33741,1.79246
310,1,theta,3,2,11,24,1.33741,1.95933
311,1,theta,3,2,12,25,1.33741,2.06422
312,1,theta,3,2,13,26,1.33741,2.1
313,1,theta,3,3,1,27,1.34925,0
314,1,theta,3,3,2,28,1.34925,0.0357779
315,1,theta,3,3,3,29,1.34925,0.140673
316,1,theta,3,3,4,30,1.34925,0.307538
317,1,theta,3,3,5,31,1.34925,0.525
318,1,theta,3,3,6,32,1.34925,0.77824
319,1,theta,3,3,7,33,1.34925,1.05
320,1,theta,3,3,8,34,1.34925,1.32176
321,1,theta,3,3,9,35,1.34925,1.575
322,1,theta,3,3,10,36,1.34925,1.79246
323,1,theta,3,3,11,37,1.34925,1.95933
324,1,theta,3,3,12,38,1.34925,2.06422
325,1,theta,3,3,13,39,1.34925,2.1
326,1,theta,3,4,1,40,1.36768,0
327,1,theta,3,4,2,41,1.36768,0.0357779
328,1,theta,3,4,3,42,1.36768,0.140673
329,1,theta,3,4,4,43,1.36768,0.307538
330,1,theta,3,4,5,44,1.36768,0.525
331,1,theta,3,4,6,45,1.36768,0.77824
332,1,theta,3,4,7,46,1.36768,1.05
333,1,theta,3,4,8,47,1.36768,1.32176
334,1,theta,3,4,9,48,1.36768,1.575
335,1,theta,3,4,10,49,1.36768,1.79246
336,1,theta,3,4,11,50,1.36768,1.95933
337,1,theta,3,4,12,51,1.36768,2.06422
338,1,theta,3,4,13,52,1.36768,2.1
339,1,theta,3,5,1,53,1.39092,0
340,1,theta,3,5,2,54,1.39092,0.0357779
341,1,theta,3,5,3,55,1.39092,0.140673
342,1,theta,3,5,4,56,1.39092,0.307538
343,1,theta,3,5,5,57,1.39092,0.525
344,1,theta,3,5,6,58,1.39092,0.77824
345,1,theta,3,5,7,59,1.39092,1.05
346,1,theta,3,5,8,60,1.39092,1.32176
347,1,theta,3,5,9,61,1.39092,1.575
348,1,theta,3,5,10,62,1.39092,1.79246
349,1,theta,3,5,11,63,1.39092,1.95933
350,1,theta,3,5,12,64,1.39092,2.06422
351,1,theta,3,5,13,65,1.39092,2.1
352,1,theta,3,6,1,66,1.41667,0
353,1,theta,3,6,2,67,1.41667,0.0357779
354,1,theta,3,6,3,68,1.41667,0.140673
355,1,theta,3,6,4,69,1.41667,0.307538
356,1,theta,3,6,5,70,1.41667,0.525
357,1,theta,3,6,6,71,1.41667,0.77824
358,1,theta,3,6,7,72,1.41667,1.05
359,1,theta,3,6,8,73,1.41667,1.32176
360,1,theta,3,6,9,74,1.41667,1.575
361,1,theta,3,6,10,75,1.41667,1.79246
362,1,theta,3,6,11,76,1.41667,1.95933
363,1,theta,3,6,12,77,1.41667,2.06422
364,1,theta,3,6,13,78,1.41667,2.1
365,1,theta,3,7,1,79,1.44242,0
366,1,theta,3,7,2,80,1.44242,0.0357779
367,1,theta,3,7,3,81,1.44242,0.140673
368,1,theta,3,7,4,82,1.44242,0.307538
369,1,theta,3,7,5,83,1.44242,0.525
370,1,theta,3,7,6,84,1.44242,0.77824
371,1,theta,3,7,7,85,1.44242,1.05
372,1,theta,3,7,8,86,1.44242,1.32176
373,1,theta,3,7,9,87,1.44242,1.575
374,1,theta,3,7,10,88,1.44242,1.79246
375,1,theta,3,7,11,89,1.44242,1.95933
376,1,theta,3,7,12,90,1.44242,2.06422
377,1,theta,3,7,13,91,1.44242,2.1
378,1,theta,3,8,1,92,1.46565,0
379,1,theta,3,8,2,93,1.46565,0.0357779
380,1,theta,3,8,3,94,1.46565,0.140673
381,1,theta,3,8,4,95,1.46565,0.307538
382,1,theta,3,8,5,96,1.46565,0.525
383,1,theta,3,8,6,97,1.46565,0.77824
384,1,theta,3,8,7,98,1.46565,1.05
385,1,theta,3,8,8,99,1.46565,1.32176
386,1,theta,3,8,9,100,1.46565,1.575
387,1,theta,3,8,10,101,1.46565,1.79246
388,1,theta,3,8,11,102,1.46565,1.95933
389,1,theta,3,8,12,103,1.46565,2.06422
390,1,theta,3,8,13,104,1.46565,2.1
391,1,theta,3,9,1,105,1.48408,0
392,1,theta,3,9,2,106,1.48408,0.0357779
393,1,theta,3,9,3,107,1.48408,0.140673
394,1,theta,3,9,4,108,1.48408,0.307538
395,1,theta,3,9,5,109,1.48408,0.525
396,1,theta,3,9,6,110,1.48408,0.77824
397,1,theta,3,9,7,111,1.48408,1.05
398,1,theta,3,9,8,112,1.48408,1.32176
399,1,theta,3,9,9,113,1.48408,1.575
400,1,theta,3,9,10,114,1.48408,1.79246
401,1,theta,3,9,11,115,1.48408,1.95933
402,1,theta,3,9,12,116,1.48408,2.06422
403,1,theta,3,9,13,117,1.48408,2.1
404,1,theta,3,10,1,118,1.49592,0
405,1,theta,3,10,2,119,1.49592,0.0357779
406,1,theta,3,10,3,120,1.49592,0.140673
407,1,theta,3,10,4,121,1.49592,0.307538
408,1,theta,3,10,5,122,1.49592,0.525
409,1,theta,3,10,6,123,1.49592,0.77824
410,1,theta,3,10,7,124,1.49592,1.05
411,1,theta,3,10,8,125,1.49592,1.32176
412,1,theta,3,10,9,126,1.49592,1.575
413,1,theta,3,10,10,127,1.49592,1.79246
414,1,theta,3,10,11,128,1.49592,1.95933
415,1,theta,3,10,12,129,1.49592,2.06422
416,1,theta,3,10,13,130,1.49592,2.1
417,1,theta,3,11,1,131,1.5,0
418,1,theta,3,11,2,132,1.5,0.0357779
419,1,theta,3,11,3,133,1.5,0.140673
420,1,theta,3,11,4,134,1.5,0.307538
421,1,theta,3,11,5,135,1.5,0.525
422,1,theta,3,11,6,136,1.5,0.77824
423,1,theta,3,11,7,137,1.5,1.05
424,1,theta,3,11,8,138,1.5,1.32176
425,1,theta,3,11,9,139,1.5,1.575
426,1,theta,3,11,10,140,1.5,1.79246
427,1,theta,3,11,11,141,1.5,1.95933
428,1,theta,3,11,12,142,1.5,2.06422
429,1,theta,3,11,13,143,1.5,2.1
430,2,u,1,1,1,1,1,0
431,2,u,1,1,2,2,1,0.0357779
432,2,u,1,1,3,3,1,0.140673
433,2,u,1,1,4,4,1,0.307538
434,2,u,1,1,5,5,1,0.525
435,2,u,1,1,6,6,1,0.77824
436,2,u,1,1,7,7,1,1.05
437,2,u,1,1,8,8,1,1.32176
438,2,u,1,1,9,9,1,1.575
439,2,u,1,1,10,10,1,1.79246
440,2,u,1,1,11,11,1,1.95933
441,2,u,1,1,12,12,1,2.06422
442,2,u,1,1,13,13,1,2.1
443,2,u,1,2,1,14,1.00408,0
444,2,u,1,2,2,15,1.00408,0.0357779
445,2,u,1,2,3,16,1.00408,0.140673
446,2,u,1,2,4,17,1.00408,0.307538
447,2,u,1,2,5,18,1.00408,0.525
448,2,u,1,2,6,19,1.00408,0.77824
449,2,u,1,2,7,20,1.00408,1.05
450,2,u,1,2,8,21,1.00408,1.32176
451,2,u,1,2,9,22,1.00408,1.575
452,2,u,1,2,10,23,1.00408,1.79246
453,2,u,1,2,11,24,1.00408,1.95933
454,2,u,1,2,12,25,1.00408,2.06422
455,2,u,1,2,13,26,1.00408,2.1
456,2,u,1,3,1,27,1.01592,0
457,2,u,1,3,2,28,1.01592,0.0357779
458,2,u,1,3,3,29,1.01592,0.140673
459,2,u,1,3,4,30,1.01592,0.307538
460,2,u,1,3,5,31,1.01592,0.525
461,2,u,1,3,6,32,1.01592,0.77824
462,2,u,1,3,7,33,1.01592,1.05
463,2,u,1,3,8,34,1.01592,1.32176
464,2,u,1,3,9,35,1.01592,1.575
465,2,u,1,3,10,36,1.01592,1.79246
466,2,u,1,3,11,37,1.01592,1.95933
467,2,u,1,3,12,38,1.01592,2.06422
468,2,u,1,3,13,39,1.01592,2.1
469,2,u,1,4,1,40,1.03435,0
470,2,u,1,4,2,41,1.03435,0.0357779
471,2,u,1,4,3,42,1.03435,0.140673
472,2,u,1,4,4,43,1.03435,0.307538
473,2,u,1,4,5,44,1.03435,0.525
474,2,u,1,4,6,45,1.03435,0.77824
475,2,u,1,4,7,46,1.03435,1.05
476,2,u,1,4,8,47,1.03435,1.32176
477,2,u,1,4,9,48,1.03435,1.575
478,2,u,1,4,10,49,1.03435,1.79246
479,2,u,1,4,11,50,1.03435,1.95933
480,2,u,1,4,12,51,1.03435,2.06422
481,2,u,1,4,13,52,1.03435,2.1
482,2,u,1,5,1,53,1.05758,0
483,2,u,1,5,2,54,1.05758,0.0357779
484,2,u,1,5,3,55,1.05758,0.140673
485,2,u,1,5,4,56,1.05758,0.307538
486,2,u,1,5,5,57,1.05758,0.525
487,2,u,1,5,6,58,1.05758,0.77824
488,2,u,1,5,7,59,1.05758,1.05
489,2,u,1,5,8,60,1.05758,1.32176
490,2,u,1,5,9,61,1.05758,1.575
491,2,u,1,5,10,62,1.05758,1.79246
492,2,u,1,5,11,63,1.05758,1.95933
493,2,u,1,5,12,64,1.05758,2.06422
494,2,u,1,5,13,65,1.05758,2.1
495,2,u,1,6,1,66,1.08333,0
496,2,u,1,6,2,67,1.08333,0.0357779
497,2,u,1,6,3,68,1.08333,0.140673
498,2,u,1,6,4,69,1.08333,0.307538
499,2,u,1,6,5,70,1.08333,0.525
500,2,u,1,6,6,71,1.08333,0.77824
501,2,u,1,6,7,72,1.08333,1.05
502,2,u,1,6,8,73,1.08333,1.32176
503,2,u,1,6,9,74,1.08333,1.575
504,2,u,1,6,10,75,1.08333,1.79246
505,2,u,1,6,11,76,1.08333,1.95933
506,2,u,1,6,12,77,1.08333,2.06422
507,2,u,1,6,13,78,1.08333,2.1
508,2,u,1,7,1,79,1.10908,0
509,2,u,1,7,2,80,1.10908,0.0357779
510,2,u,1,7,3,81,1.10908,0.140673
511,2,u,1,7,4,82,1.10908,0.307538
512,2,u,1,7,5,83,1.10908,0.525
513,2,u,1,7,6,84,1.10908,0.77824
514,2,u,1,7,7,85,1.10908,1.05
515,2,u,1,7,8,86,1.10908,1.32176
516,2,u,1,7,9,87,1.10908,1.575
517,2,u,1,7,10,88,1.10908,1.79246
518,2,u,1,7,11,89,1.10908,1.95933
519,2,u,1,7,12,90,1.10908,2.06422
520,2,u,1,7,13,91,1.10908,2.1
521,2,u,1,8,1,92,1.13232,0
522,2,u,1,8,2,93,1.13232,0.0357779
523,2,u,1,8,3,94,1.13232,0.140673
524,2,u,1,8,4,95,1.13232,0.307538
525,2,u,1,8,5,96,1.13232,0.525
526,2,u,1,8,6,97,1.13232,0.77824
527,2,u,1,8,7,98,1.13232,1.05
528,2,u,1,8,8,99,1.13232,1.32176
529,2,u,1,8,9,100,1.13232,1.575
530,2,u,1,8,10,101,1.13232,1.79246
531,2,u,1,8,11,102,1.13232,1.95933
532,2,u,1,8,12,103,1.13232,2.06422
533,2,u,1,8,13,104,1.13232,2.1
534,2,u,1,9,1,105,1.15075,0
535,2,u,1,9,2,106,1.15075,0.0357779
536,2,u,1,9,3,107,1.15075,0.140673
537,2,u,1,9,4,108,1.15075,0.307538
538,2,u,1,9,5,109,1.15075,0.525
539,2,u,1,9,6,110,1.15075,0.77824
540,2,u,1,9,7,111,1.15075,1.05
541,2,u,1,9,8,112,1.15075,1.32176
542,2,u,1,9,9,113,1.15075,1.575
543,2,u,1,9,10,114,1.15075,1.79246
544,2,u,1,9,11,115,1.15075,1.95933
545,2,u,1,9,12,116,1.15075,2.06422
546,2,u,1,9,13,117,1.15075,2.1
547,2,u,1,10,1,118,1.16259,0
548,2,u,1,10,2,119,1.16259,0.0357779
549,2,u,1,10,3,120,1.16259,0.140673
550,2,u,1,10,4,121,1.16259,0.307538
551,2,u,1,10,5,122,1.16259,0.525
552,2,u,1,10,6,123,1.16259,0.77824
553,2,u,1,10,7,124,1.16259,1.05
554,2,u,1,10,8,125,1.16259,1.32176
555,2,u,1,10,9,126,1.16259,1.575
556,2,u,1,10,10,127,1.16259,1.79246
557,2,u,1,10,11,128,1.16259,1.95933
558,2,u,1,10,12,129,1.16259,2.06422
559,2,u,1,10,13,130,1.16259,2.1
560,2,u,1,11,1,131,1.16667,0
561,2,u,1,11,2,132,1.16667,0.0357779
562,2,u,1,11,3,133,1.16667,0.140673
563,2,u,1,11,4,134,1.16667,0.307538
564,2,u,1,11,5,135,1.16667,0.525
565,2,u,1,11,6,136,1.16667,0.77824
566,2,u,1,11,7,137,1.16667,1.05
567,2,u,1,11,8,138,1.16667,1.32176
568,2,u,1,11,9,139,1.16667,1.575
569,2,u,1,11,10,140,1.16667,1.79246
570,2,u,1,11,11,141,1.16667,1.95933
571,2,u,1,11,12,142,1.16667,2.06422
572,2,u,1,11,13,143,1.16667,2.1
573,2,u,2,1,1,1,1.16667,0
574,2,u,2,1,2,2,1.16667,0.0357779
575,2,u,2,1,3,3,1.16667,0.140673
576,2,u,2,1,4,4,1.16667,0.307538
577,2,u,2,1,5,5,1.16667,0.525
578,2,u,2,1,6,6,1.16667,0.77824
